#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin RadiusIso
46 0.224576 14.6943 49.0617 0.0997316 14.5946 0.23516 1.32078e+07 1.00532e+07 2.48016e+06 8613.97 116168 50884.4 152291 0.0053608 4.52712e+11 1.32172e+12 0 0 403.378 1712.81 0.0263879 0.112047 0.00179579 0.0022838 10.75 0.263971
47 0.23516 14.6932 47.8175 0.0992494 14.5939 0.246243 1.44564e+07 1.08547e+07 2.72262e+06 9514.04 111549 52099.7 169885 0.00529815 4.50511e+11 1.31529e+12 0 0 442.276 1834.67 0.0263868 0.109459 0.00179586 0.00228909 10.75 0.276411
48 0.246243 14.6919 46.5656 0.0987468 14.5932 0.257848 1.58218e+07 1.17105e+07 2.98848e+06 10506.2 107090 53336.5 189372 0.00523898 4.48216e+11 1.30859e+12 0 0 484.924 1963.53 0.0263856 0.106839 0.00179592 0.00229439 10.75 0.289438
49 0.257848 14.6907 45.3017 0.0982231 14.5924 0.27 1.73147e+07 1.26234e+07 3.27998e+06 11599.5 102787 54594.7 201793 0.00518327 4.45826e+11 1.30161e+12 0 0 531.684 2099.23 0.0263844 0.104172 0.001796 0.00229952 10.75 0.303079
50 0.27 14.6893 44.0315 0.0976774 14.5916 0.282725 1.89467e+07 1.35963e+07 3.59959e+06 12804.1 98634.5 55874.3 212324 0.00513097 4.43335e+11 1.29434e+12 0 0 582.952 2242.15 0.0263831 0.101475 0.00179607 0.0023046 10.75 0.317363
51 0.282725 14.6879 42.7557 0.097109 14.5908 0.296049 2.07307e+07 1.46321e+07 3.95004e+06 14131 94628.5 57175.1 223353 0.00521458 4.40741e+11 1.28677e+12 0 0 639.162 2392.4 0.0263818 0.0987479 0.00179616 0.00230958 10.75 0.33232
52 0.296049 14.6864 41.4758 0.0965171 14.5899 0.310001 2.26805e+07 1.57339e+07 4.3343e+06 15592.3 90764 58497.2 234900 0.00516483 4.3804e+11 1.27888e+12 0 0 700.791 2550.07 0.0263804 0.0959943 0.00179624 0.00231446 10.75 0.347981
53 0.310001 14.6849 40.1939 0.095901 14.589 0.324611 2.48111e+07 1.69047e+07 4.75561e+06 17201.1 87036.5 59840.2 246985 0.00511863 4.35228e+11 1.27067e+12 0 0 768.361 2715.27 0.026379 0.0932194 0.00179634 0.00231924 10.75 0.364381
54 0.324611 14.6833 38.9124 0.0952597 14.588 0.33991 2.7139e+07 1.81475e+07 5.21757e+06 18972 83441.6 61204.1 259628 0.00507593 4.32302e+11 1.26213e+12 0 0 842.443 2888.15 0.0263775 0.0904302 0.00179644 0.00232394 10.75 0.381554
55 0.33991 14.6816 37.633 0.0945924 14.587 0.355929 2.96821e+07 1.94654e+07 5.72408e+06 20920.8 79975.1 62588.7 272850 0.00503673 4.29258e+11 1.25324e+12 0 0 923.667 3068.73 0.026376 0.08763 0.00179654 0.00232854 10.75 0.399536
56 0.355929 14.6798 36.3573 0.0938984 14.5859 0.372704 3.24598e+07 2.08614e+07 6.27945e+06 23064.9 76632.9 63993.5 286672 0.00532292 4.26093e+11 1.244e+12 0 0 1012.72 3257 0.0263744 0.0848225 0.00179665 0.00233303 10.75 0.418365
57 0.372704 14.6779 35.0852 0.0931767 14.5847 0.390269 3.54932e+07 2.23386e+07 6.88839e+06 25423.1 73411.1 65418.5 301114 0.00547524 4.22801e+11 1.23439e+12 0 0 1110.36 3452.64 0.0263728 0.0820058 0.00179677 0.00233733 10.75 0.438082
58 0.390269 14.6759 33.8215 0.0924266 14.5835 0.408662 3.88052e+07 2.38999e+07 7.55605e+06 28016.1 70305.8 66863.1 316199 0.00563413 4.1938e+11 1.2244e+12 0 0 1217.4 3655.97 0.0263711 0.0791948 0.0017969 0.00234155 10.75 0.458729
59 0.408662 14.6738 32.5677 0.0916472 14.5822 0.427921 4.24207e+07 2.55484e+07 8.28811e+06 30866.5 67313.3 68327.1 331948 0.00579993 4.15826e+11 1.21403e+12 0 0 1334.77 3866.9 0.0263693 0.0763935 0.00179703 0.00234568 10.75 0.480348
60 0.427921 14.6716 31.3224 0.0908376 14.5808 0.448088 4.63668e+07 2.72869e+07 9.09077e+06 33999.1 64429.9 69810 348383 0.00597305 4.12135e+11 1.20325e+12 0 0 1463.44 4084.61 0.0263675 0.0735943 0.00179717 0.00234958 10.75 0.502986
61 0.448088 14.6693 30.0897 0.0899971 14.5793 0.469206 5.06728e+07 2.9118e+07 9.97084e+06 37440.8 61652.2 71311.3 365526 0.00632898 4.08303e+11 1.19206e+12 0 0 1604.52 4309.31 0.0263656 0.0708111 0.00179733 0.00235333 10.75 0.526691
62 0.469206 14.6669 28.871 0.0891247 14.5778 0.491319 5.53705e+07 3.10445e+07 1.09358e+07 41220.8 58976.8 72830.6 383399 0.00680689 4.04327e+11 1.18045e+12 0 0 1759.19 4540.59 0.0263636 0.0680465 0.00179749 0.00235691 10.75 0.551513
63 0.491319 14.6644 27.6681 0.0882198 14.5762 0.514474 6.04945e+07 3.30689e+07 1.19938e+07 45371.3 56400.4 74367.1 402024 0.00732112 4.00203e+11 1.16841e+12 0 0 1928.76 4778.14 0.0263616 0.0653059 0.00179766 0.00236033 10.75 0.577505
64 0.514474 14.6617 26.4817 0.0872814 14.5745 0.538721 6.60821e+07 3.51934e+07 1.31538e+07 49927.1 53919.9 75920.4 421423 0.00787442 3.95927e+11 1.15593e+12 0 0 2114.68 5021.25 0.0263596 0.06259 0.00179785 0.00236352 10.75 0.604722
65 0.538721 14.6589 25.3126 0.0863089 14.5726 0.56411 7.21736e+07 3.742e+07 1.44256e+07 54926.2 51532 77489.7 441617 0.00846985 3.91496e+11 1.14299e+12 0 0 2318.51 5269.11 0.0263574 0.0599005 0.00179804 0.00236643 10.75 0.633222
66 0.56411 14.656 24.1638 0.0853015 14.5707 0.590696 7.88131e+07 3.97506e+07 1.58201e+07 60410 49233.8 79074.2 462629 0.00911056 3.86907e+11 1.1296e+12 0 0 2541.99 5521.56 0.0263552 0.0572473 0.00179825 0.00236913 10.75 0.663065
67 0.590696 14.6529 23.0365 0.0842586 14.5687 0.618534 8.60477e+07 4.21868e+07 1.7349e+07 66423.4 47022.5 80673.3 484479 0.00972297 3.82157e+11 1.11573e+12 0 0 2787 5777.82 0.026353 0.0546333 0.00179848 0.0023716 10.75 0.694314
68 0.618534 14.6497 21.9308 0.0831794 14.5665 0.647685 9.39288e+07 4.47299e+07 1.90253e+07 73015.3 44895.2 82286 507188 0.0107142 3.77243e+11 1.10138e+12 0 0 3055.61 6036.65 0.0263507 0.0520582 0.00179872 0.00237374 10.75 0.727036
69 0.647685 14.6463 20.8491 0.0820634 14.5642 0.678209 1.02512e+08 4.73808e+07 2.08632e+07 80239 42849.2 83911.4 530777 0.0118036 3.72161e+11 1.08655e+12 0 0 3350.11 6297.49 0.0263483 0.0495292 0.00179897 0.0023756 10.75 0.7613
70 0.678209 14.6427 19.7921 0.0809101 14.5618 0.710172 1.11856e+08 5.01401e+07 2.28783e+07 88152.1 40881.8 85548.5 555264 0.0130004 3.66911e+11 1.07122e+12 0 0 3672.98 6559.25 0.0263458 0.0470487 0.00179925 0.00237714 10.75 0.797179
71 0.710172 14.639 18.7603 0.0797189 14.5592 0.743642 1.22026e+08 5.30079e+07 2.50876e+07 96817.2 38990.5 87196.3 580668 0.0143148 3.61489e+11 1.05539e+12 0 0 4026.96 6820.38 0.0263433 0.0446171 0.00179954 0.00237828 10.75 0.834749
72 0.743642 14.635 17.7558 0.0784895 14.5565 0.778689 1.33091e+08 5.5984e+07 2.75098e+07 106302 37172.8 88853.8 601922 0.015758 3.55895e+11 1.03905e+12 0 0 4415.04 7080.39 0.0263408 0.0422426 0.00179985 0.00237908 10.75 0.874089
73 0.778689 14.6309 16.7783 0.0772216 14.5537 0.815387 1.45127e+08 5.90676e+07 3.01655e+07 116681 35426.2 90519.6 618581 0.0167781 3.50126e+11 1.02221e+12 0 0 4840.52 7337.11 0.0263382 0.0399226 0.00180018 0.00237941 10.75 0.915284
74 0.815387 14.6265 15.8292 0.0759151 14.5506 0.853815 1.58213e+08 6.22574e+07 3.3077e+07 128033 33748.5 92192.6 610286 0.018601 3.44183e+11 1.00486e+12 0 0 5306.99 7589.5 0.0263355 0.0376623 0.00180053 0.00237929 10.75 0.95842
75 0.853815 14.622 14.9087 0.0745697 14.5474 0.894054 1.72436e+08 6.55516e+07 3.62691e+07 140444 32137.4 93871.4 602098 0.0206139 3.38064e+11 9.86996e+11 0 0 5818.39 7835.63 0.0263328 0.0354623 0.0018009 0.00237863 10.75 1.00359
76 0.894054 14.6172 14.0178 0.0731856 14.544 0.936189 1.8789e+08 6.89477e+07 3.97687e+07 154009 30590.7 95554.8 594019 0.0228352 3.3177e+11 9.68621e+11 0 0 6379.07 8073.96 0.02633 0.0333258 0.0018013 0.00237739 10.75 1.05089
77 0.936189 14.6122 13.1561 0.0717629 14.5404 0.980311 2.04674e+08 7.24426e+07 4.36053e+07 168827 29106.3 97241.2 586044 0.0252855 3.25302e+11 9.49737e+11 0 0 6993.77 8301.8 0.0263272 0.0312511 0.00180173 0.00237542 10.75 1.10041
78 0.980311 14.6069 12.3245 0.0703019 14.5366 1.02651 2.22896e+08 7.60325e+07 4.78116e+07 185009 27682 98929.1 578172 0.0279869 3.18661e+11 9.30349e+11 0 0 7667.68 8517.62 0.0263243 0.0292423 0.00180218 0.0023727 10.75 1.15227
79 1.02651 14.6014 11.5226 0.0688032 14.5326 1.07489 2.4267e+08 7.97125e+07 5.24229e+07 202670 26315.9 100617 593700 0.0297486 3.1185e+11 9.10464e+11 0 0 8406.52 8718.24 0.0263214 0.0272974 0.00180266 0.00236903 10.75 1.20658
80 1.07489 14.5957 10.7509 0.0672674 14.5284 1.12555 2.6412e+08 8.34774e+07 5.74782e+07 221939 25006 102303 585552 0.0329074 3.04872e+11 8.9009e+11 0 0 9216.54 8901.42 0.0263185 0.0254187 0.00180317 0.00236432 10.75 1.26344
81 1.12555 14.5897 10.0102 0.0656953 14.524 1.17859 2.87376e+08 8.73211e+07 6.30202e+07 242952 23750.5 103986 577515 0.0363852 2.9773e+11 8.6924e+11 0 0 10104.6 9065.44 0.0263156 0.0236093 0.00180371 0.00235853 10.75 1.32299
82 1.17859 14.5834 9.30023 0.0640881 14.5193 1.23414 3.12581e+08 9.12367e+07 6.90957e+07 265857 22547.5 105663 569588 0.0402117 2.9043e+11 8.47927e+11 0 0 11078.2 9207.55 0.0263126 0.0218694 0.00180428 0.00235149 10.75 1.38534
83 1.23414 14.5769 8.62101 0.062447 14.5145 1.2923 3.39883e+08 9.52166e+07 7.5756e+07 290810 21395.2 107334 561771 0.0444194 2.82978e+11 8.2617e+11 0 0 12145.6 9324.76 0.0263096 0.0201991 0.00180488 0.002343 10.75 1.45063
84 1.2923 14.5701 7.97232 0.0607738 14.5094 1.35321 3.69442e+08 9.9252e+07 8.30573e+07 317983 20292 108995 554063 0.0490434 2.75381e+11 8.03991e+11 0 0 13315.9 9414.05 0.0263066 0.0185982 0.00180551 0.00233284 10.75 1.51899
85 1.35321 14.5631 7.35396 0.0590703 14.504 1.41698 4.0143e+08 1.03334e+08 9.10611e+07 347559 19236 110646 546457 0.0541221 2.67648e+11 7.81412e+11 0 0 14598.9 9472.27 0.0263035 0.0170666 0.00180618 0.00232074 10.75 1.59058
86 1.41698 14.5558 6.76572 0.057338 14.4985 1.48376 4.36027e+08 1.07451e+08 9.9835e+07 379732 18225.8 112284 584429 0.0550517 2.59785e+11 7.58455e+11 0 0 16005.5 9496.17 0.0263005 0.0156042 0.00180687 0.00230636 10.75 1.66554
87 1.48376 14.5483 6.2071 0.0555772 14.4927 1.55369 4.73426e+08 1.11593e+08 1.09453e+08 414715 17259.7 113906 578141 0.0605083 2.51793e+11 7.35124e+11 0 0 17547.7 9481.67 0.0262975 0.0142095 0.0018076 0.00228923 10.75 1.74404
88 1.55369 14.5402 5.67774 0.0537874 14.4864 1.62691 5.1383e+08 1.15747e+08 1.19996e+08 452731 16336.2 115512 571876 0.066476 2.43671e+11 7.11412e+11 0 0 19238.5 9424.52 0.0262945 0.0128811 0.0018084 0.0022687 10.75 1.82623
89 1.62691 14.5323 5.17713 0.0519855 14.4803 1.70358 5.57456e+08 1.199e+08 1.31552e+08 494021 15453.8 117098 565639 0.0729982 2.355e+11 6.87556e+11 0 0 21092.2 9318.11 0.0262915 0.0116151 0.00180918 0.00224353 10.75 1.9123
90 1.70358 14.5293 4.70393 0.0502761 14.479 1.78387 6.04534e+08 1.24038e+08 1.44225e+08 538844 14611.1 118663 559425 0.0801228 2.27748e+11 6.64924e+11 0 0 23123.2 9143.91 0.026287 0.010395 0.00180924 0.00220986 10.75 2.00242
91 1.78387 127.232 0.00328851 0 127.232 1.86794 6.55303e+08 1.24041e+08 2.66827e+08 587474 13806.6 120203 553236 0.0879005 0 0 0 0 15537.8 0 0.0161095 0 0.000126615 0 10.75 2.09679
92 1.86794 115.996 0 0 115.996 1.95598 7.10019e+08 1.24041e+08 3.89379e+08 640204 13039 121718 547076 0.0963854 0 0 0 0 15395 0 0.0145571 0 0.000125496 0 10.75 2.19561
93 1.95598 105.513 0 0 105.513 2.04816 7.68951e+08 1.24041e+08 5.11604e+08 697347 12306.9 123204 540938 0.105637 0 0 0 0 15205.3 0 0.0131126 0 0.000124275 0 10.75 2.29909
94 2.04816 95.754 0 0 95.754 2.14469 8.32381e+08 1.24041e+08 6.33217e+08 759236 11609.1 124660 534826 0.115719 0 0 0 0 14969.5 0 0.0117734 0 0.000122955 0 10.75 2.40744
95 2.14469 86.6894 0 0 86.6894 2.24576 9.00604e+08 1.24041e+08 7.53932e+08 826226 10944.4 126082 572927 0.116925 0 0 0 0 14689 0 0.0105362 0 0.00012154 0 10.75 2.5209
96 2.24576 78.2895 0 0 78.2895 2.3516 9.7393e+08 1.24041e+08 8.73459e+08 898691 10311.4 127469 568785 0.127404 0 0 0 0 14365.5 0 0.00939756 0 0.000120036 0 10.75 2.63971
97 2.3516 70.5241 0 0 70.5241 2.46243 1.05268e+09 1.24041e+08 9.9151e+08 977032 9708.98 128818 564534 0.138771 0 0 0 0 14001.3 0 0.00835339 0 0.000118447 0 10.75 2.76411
98 2.46243 63.3629 0 0 63.3629 2.57848 1.13721e+09 1.24041e+08 1.1078e+09 1.06167e+06 9136.05 130126 560175 0.151095 0 0 0 0 13599.1 0 0.0073995 0 0.00011678 0 10.75 2.89438
99 2.57848 56.7754 0 0 56.7754 2.7 1.22785e+09 1.24041e+08 1.22204e+09 1.15306e+06 8591.44 131392 555708 0.16445 0 0 0 0 13161.8 0 0.00653141 0 0.000115039 0 10.75 3.03079
100 2.7 50.7314 0 0 50.7314 2.82725 1.32497e+09 1.24041e+08 1.33395e+09 1.25167e+06 8074.08 132614 551132 0.178918 0 0 0 0 12692.8 0 0.00574447 0 0.000113233 0 10.75 3.17363
101 2.82725 45.2007 0 0 45.2007 2.96049 1.42896e+09 1.24041e+08 1.44328e+09 1.35799e+06 7582.89 133788 546452 0.19458 0 0 0 0 12195.8 0 0.00503389 0 0.000111368 0 10.75 3.3232
102 2.96049 40.1536 0 0 40.1536 3.10001 1.54022e+09 1.24041e+08 1.54975e+09 1.47257e+06 7116.86 134912 541667 0.21153 0 0 0 0 11674.7 0 0.00439481 0 0.00010945 0 10.75 3.47981
103 3.10001 35.5608 0 0 35.5608 3.24611 1.65914e+09 1.24041e+08 1.65313e+09 1.59596e+06 6674.97 135985 536779 0.229863 0 0 0 0 11133.6 0 0.00382235 0 0.000107488 0 10.75 3.64381
104 3.24611 31.3936 0 0 31.3936 3.3991 1.78614e+09 1.24041e+08 1.75319e+09 1.72874e+06 6256.26 137005 531791 0.249683 0 0 0 0 10576.7 0 0.00331166 0 0.000105488 0 10.75 3.81554
105 3.3991 27.6239 0 0 27.6239 3.55929 1.92167e+09 1.24041e+08 1.84972e+09 1.87153e+06 5859.77 137968 526704 0.2711 0 0 0 0 10008.3 0 0.00285795 0 0.000103459 0 10.75 3.99536
106 3.55929 24.2245 0 0 24.2245 3.72704 2.06616e+09 1.24041e+08 1.94252e+09 2.02497e+06 5484.59 138874 521519 0.294231 0 0 0 0 9432.71 0 0.00245657 0 0.000101409 0 10.75 4.18365
107 3.72704 21.1687 0 0 21.1687 3.90269 2.22006e+09 1.24041e+08 2.03142e+09 2.18976e+06 5129.82 139721 516241 0.319201 0 0 0 0 8854.09 0 0.00210299 0 9.93443e-05 0 10.75 4.38082
108 3.90269 18.431 0 0 18.431 4.08662 2.38383e+09 1.24041e+08 2.11628e+09 2.36659e+06 4794.59 140506 510872 0.346142 0 0 0 0 8276.58 0 0.00179285 0 9.72736e-05 0 10.75 4.58729
109 4.08662 15.9868 0 0 15.9868 4.27921 2.55796e+09 1.24041e+08 2.19698e+09 2.55622e+06 4478.06 141227 505413 0.375196 0 0 0 0 7704.13 0 0.00152201 0 9.52043e-05 0 10.75 4.80348
110 4.27921 13.8123 0 0 13.8123 4.48088 2.74291e+09 1.24041e+08 2.2734e+09 2.75943e+06 4179.4 141885 534446 0.380212 0 0 0 0 7140.47 0 0.00128653 0 9.31439e-05 0 10.75 5.02986
111 4.48088 11.885 0 0 11.885 4.69206 2.93916e+09 1.24041e+08 2.3455e+09 2.97702e+06 3897.83 142476 528431 0.411766 0 0 0 0 6589.05 0 0.00108272 0 9.10996e-05 0 10.75 5.26691
112 4.69206 10.1834 0 0 10.1834 4.91319 3.14722e+09 1.24041e+08 2.41322e+09 3.20984e+06 3632.57 143000 522330 0.445743 0 0 0 0 6053.02 0 0.000907122 0 8.90784e-05 0 10.75 5.51513
113 4.91319 8.68708 0 0 8.68708 5.14474 3.36755e+09 1.24041e+08 2.47654e+09 3.45878e+06 3382.88 143455 516147 0.482312 0 0 0 0 5535.2 0 0.000756531 0 8.70869e-05 0 10.75 5.77505
114 5.14474 7.37674 0 0 7.37674 5.38721 3.60067e+09 1.24041e+08 2.53549e+09 3.72477e+06 3148.02 143841 509886 0.52165 0 0 0 0 5038.03 0 0.000627992 0 8.51314e-05 0 10.75 6.04722
115 5.38721 6.23426 0 0 6.23426 5.6411 3.84705e+09 1.24041e+08 2.5901e+09 4.00874e+06 2927.29 144157 503553 0.563944 0 0 0 0 4563.6 0 0.000518801 0 8.32176e-05 0 10.75 6.33222
116 5.6411 5.24264 0 0 5.24264 5.90696 4.1072e+09 1.24041e+08 2.64044e+09 4.3117e+06 2720.01 144402 497150 0.609396 0 0 0 0 4113.58 0 0.000426494 0 8.1351e-05 0 10.75 6.63065
117 5.90696 4.38602 0 0 4.38602 6.18534 4.38159e+09 1.24041e+08 2.6866e+09 4.63468e+06 2525.53 144575 490681 0.658217 0 0 0 0 3689.28 0 0.000348848 0 7.95362e-05 0 10.75 6.94314
118 6.18534 3.64966 0 0 3.64966 6.47685 4.6707e+09 1.24041e+08 2.72871e+09 4.97873e+06 2343.21 144677 484153 0.710631 0 0 0 0 3291.64 0 0.000283861 0 7.77776e-05 0 10.75 7.27036
119 6.47685 3.01992 0 0 3.01992 6.78209 4.97501e+09 1.24041e+08 2.76689e+09 5.34497e+06 2172.43 144707 477571 0.766873 0 0 0 0 2921.22 0 0.000229751 0 7.60786e-05 0 10.75 7.613
120 6.78209 2.48425 0 0 2.48425 7.10172 5.29498e+09 1.24041e+08 2.80132e+09 5.73453e+06 2012.59 144665 470934 0.827201 0 0 0 0 2578.23 0 0.000184933 0 7.44422e-05 0 10.75 7.97179
121 7.10172 2.03116 0 0 2.03116 7.43642 5.63106e+09 1.24041e+08 2.83218e+09 6.14858e+06 1863.13 144551 464255 0.891873 0 0 0 0 2262.59 0 0.000148013 0 7.28709e-05 0 10.75 8.34749
122 7.43642 1.65016 0 0 1.65016 7.78689 5.9837e+09 1.24041e+08 2.85965e+09 6.58835e+06 1723.49 144366 457533 0.961176 0 0 0 0 1973.9 0 0.000117765 0 7.13662e-05 0 10.75 8.74089
123 7.78689 1.33173 0 0 1.33173 8.15387 6.3533e+09 1.24041e+08 2.88395e+09 7.05509e+06 1593.15 144111 450776 1.0354 0 0 0 0 1711.52 0 9.3127e-05 0 6.99291e-05 0 10.75 9.15284
124 8.15387 1.06732 0 0 1.06732 8.53815 6.74028e+09 1.24041e+08 2.9053e+09 7.55008e+06 1471.58 143785 443989 1.11487 0 0 0 0 1474.59 0 7.31754e-05 0 6.85602e-05 0 10.75 9.5842
125 8.53815 0.849215 0 0 0.849215 8.94054 7.14504e+09 1.24041e+08 2.92391e+09 8.07465e+06 1358.29 143391 437175 1.19992 0 0 0 0 1262.05 0 5.71176e-05 0 6.72592e-05 0 10.75 10.0359
126 8.94054 0.67058 0 0 0.67058 9.36189 7.56792e+09 1.24041e+08 2.94001e+09 8.63018e+06 1252.82 142929 430342 1.2909 0 0 0 0 1072.68 0 4.42754e-05 0 6.60255e-05 0 10.75 10.5089
127 9.36189 0.525345 0 0 0.525345 9.80311 8.00929e+09 1.24041e+08 2.95383e+09 9.21807e+06 1154.72 142400 423497 1.38817 0 0 0 0 905.136 0 3.40728e-05 0 6.48579e-05 0 10.75 11.0041
128 9.80311 0.408172 0 0 0.408172 10.2651 8.46946e+09 1.24041e+08 2.9656e+09 9.83975e+06 1063.54 141806 416639 1.49214 0 0 0 0 757.987 0 2.60229e-05 0 6.37547e-05 0 10.75 11.5227
129 10.2651 0.314401 0 0 0.314401 10.7489 8.94874e+09 1.24041e+08 2.97554e+09 1.04967e+07 978.879 141149 383269 1.71412 0 0 0 0 629.73 0 1.97173e-05 0 6.2714e-05 0 10.75 12.0658
130 10.7489 0.239991 0 0 0.239991 11.2555 9.44739e+09 1.24041e+08 2.98385e+09 1.11905e+07 900.335 140431 376855 1.84097 0 0 0 0 518.826 0 1.48155e-05 0 6.17335e-05 0 10.75 12.6344
131 11.2555 0.181466 0 0 0.181466 11.7859 9.96566e+09 1.24041e+08 2.99073e+09 1.19226e+07 827.531 139652 370448 1.97639 0 0 0 0 423.723 0 1.10351e-05 0 6.08106e-05 0 10.75 13.2299
132 11.7859 0.135862 0 0 0.135862 12.3414 1.05038e+10 1.24041e+08 2.99637e+09 1.26948e+07 760.105 138817 364052 2.12093 0 0 0 0 342.88 0 8.14397e-06 0 5.99429e-05 0 10.75 13.8534
133 12.3414 0.100671 0 0 0.100671 12.923 1.10619e+10 1.24041e+08 3.00096e+09 1.35085e+07 697.716 137926 357673 2.27514 0 0 0 0 274.789 0 5.95242e-06 0 5.91274e-05 0 10.75 14.5063
134 12.923 0.0737916 0 0 0.0737916 13.5321 1.16403e+10 1.24041e+08 3.00463e+09 1.43656e+07 640.036 136982 351314 2.43963 0 0 0 0 217.991 0 4.30658e-06 0 5.83614e-05 0 10.75 15.1899
135 13.5321 0.0534794 0 0 0.0534794 14.1698 1.22389e+10 1.24041e+08 3.00756e+09 1.52677e+07 586.756 135987 344984 2.61501 0 0 0 0 171.093 0 3.08267e-06 0 5.76422e-05 0 10.75 15.9058
136 14.1698 0.0383013 0 0 0.0383013 14.8376 1.2858e+10 1.24041e+08 3.00985e+09 1.62167e+07 537.582 134945 338684 2.80199 0 0 0 0 132.784 0 2.18191e-06 0 5.6967e-05 0 10.75 16.6554
137 14.8376 0.0270925 0 0 0.0270925 15.5369 1.34976e+10 1.24041e+08 3.01162e+09 1.72144e+07 492.236 133857 332419 3.00125 0 0 0 0 101.841 0 1.52622e-06 0 5.63335e-05 0 10.75 17.4404
138 15.5369 0.0189165 0 0 0.0189165 16.2691 1.41577e+10 1.24041e+08 3.01298e+09 1.82627e+07 450.454 132727 326195 3.21357 0 0 0 0 77.1449 0 1.05439e-06 0 5.5739e-05 0 10.75 18.2623
139 16.2691 0.0130294 0 0 0.0130294 17.0358 1.48384e+10 1.24041e+08 3.014e+09 1.93634e+07 411.987 131557 320016 3.43976 0 0 0 0 57.6798 0 7.18981e-07 0 5.51814e-05 0 10.75 19.123
140 17.0358 0.00884752 0 0 0.00884752 17.8387 1.55396e+10 1.24041e+08 3.01476e+09 2.05187e+07 376.601 130351 313887 3.68065 0 0 0 0 42.5389 0 4.83593e-07 0 5.46586e-05 0 10.75 20.0242
141 17.8387 0.00591891 0 0 0.00591891 18.6794 1.62613e+10 1.24041e+08 3.01532e+09 2.17306e+07 344.075 129111 307810 3.93719 0 0 0 0 30.9241 0 3.2062e-07 0 5.41687e-05 0 10.75 20.9679
142 18.6794 0.00389835 0 0 0.00389835 19.5598 1.70034e+10 1.24041e+08 3.01572e+09 2.30013e+07 314.202 127840 301790 4.21036 0 0 0 0 22.1432 0 2.0938e-07 0 5.37099e-05 0 10.75 21.9561
143 19.5598 0.0025259 0 0 0.0025259 20.4816 1.77659e+10 1.24041e+08 3.01601e+09 2.43329e+07 286.785 126541 295833 4.50118 0 0 0 0 15.6061 0 1.34582e-07 0 5.32807e-05 0 10.75 22.9909
144 20.4816 0.00160885 0 0 0.00160885 21.4469 1.85485e+10 1.24041e+08 3.01621e+09 2.57277e+07 261.642 125217 268297 5.19885 0 0 0 0 10.8171 0 8.50753e-08 0 5.28796e-05 0 10.75 24.0744
145 21.4469 0.00100652 0 0 0.00100652 22.4576 1.93512e+10 1.24041e+08 3.01634e+09 2.71882e+07 238.601 123872 264021 5.53159 0 0 0 0 7.36775 0 5.2848e-08 0 5.25054e-05 0 10.75 25.209
146 22.4576 0.000617979 0 0 0.000617979 23.516 2.01738e+10 1.24041e+08 3.01643e+09 2.87167e+07 217.502 122509 259797 5.88361 0 0 0 0 4.92711 0 3.22319e-08 0 5.21569e-05 0 10.75 26.3971
147 23.516 0.00037203 0 0 0.00037203 24.6243 2.1016e+10 1.24041e+08 3.01649e+09 3.03159e+07 198.193 121130 255628 6.25599 0 0 0 0 3.23215 0 1.92835e-08 0 5.18331e-05 0 10.75 27.6411
148 24.6243 0.000219397 0 0 0.000219397 25.7848 2.18777e+10 1.24041e+08 3.01653e+09 3.19885e+07 180.535 119739 251513 6.64993 0 0 0 0 2.07788 0 1.13062e-08 0 5.15328e-05 0 10.75 28.9438
149 25.7848 0.000126621 0 0 0.000126621 27 2.27586e+10 1.24041e+08 3.01656e+09 3.37372e+07 164.398 118338 247454 7.06673 0 0 0 0 1.30783 0 6.49001e-09 0 5.12552e-05 0 10.75 30.3079
150 27 7.14433e-05 0 0 7.14433e-05 28.2725 2.36585e+10 1.24041e+08 3.01657e+09 3.55649e+07 149.66 116931 243450 7.50778 0 0 0 0 0.805069 0 3.64356e-09 0 5.09994e-05 0 10.75 31.7363
151 28.2725 3.93664e-05 0 0 3.93664e-05 29.6049 2.45771e+10 1.24041e+08 3.01658e+09 3.74749e+07 136.208 115521 239503 7.97457 0 0 0 0 0.484165 0 1.99842e-09 0 5.07645e-05 0 10.75 33.232
152 29.6049 2.11598e-05 0 0 2.11598e-05 31.0001 2.5514e+10 1.24041e+08 3.01659e+09 3.94702e+07 123.936 114110 235611 8.46874 0 0 0 0 0.284143 0 1.06962e-09 0 5.05497e-05 0 10.75 34.7981
153 31.0001 1.10817e-05 0 0 1.10817e-05 32.4611 2.64691e+10 1.24041e+08 3.01659e+09 4.15543e+07 112.748 112702 231776 8.992 0 0 0 0 0.162536 0 5.58011e-10 0 5.03541e-05 0 10.75 36.4381
154 32.4611 5.64773e-06 0 0 5.64773e-06 33.991 2.74419e+10 1.24041e+08 3.01659e+09 4.37309e+07 102.554 111300 210648 10.3326 0 0 0 0 0.0905076 0 2.83386e-10 0 5.0177e-05 0 10.75 38.1554
